time_s,PairID_A_B,PairID_A_D,PairID_B_D,GroupAverage
0.0,0.615888747440593,0.3438713871606161,0.004176329022661046,0.30450493956515834
5.0,-0.12408891254201407,-0.36802506414889713,-0.10266172724586221,-0.19338864445815152
10.0,-0.4388267616555808,0.6882174292590664,-0.34006922840922676,-0.025569964001535817
15.0,0.3566239970511112,0.6276975330394565,-0.057390724390985574,0.30351871615357506
