section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913501067e+18,514.443,394.307,1,,1.0,-2.40341654444613,9.85075894190475
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913501415e+18,513.002,412.784,1,,1.0,-2.50571659271459,8.46278090685867
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913502214e+18,570.436,445.19,1,,1.0,1.82803839119446,6.02942976332966
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913502612e+18,741.026,440.871,1,,1.0,14.6680731180414,6.28718050949485
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913503016e+18,708.598,479.052,1,,1.0,12.1928808718375,3.46240761634262
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913503415e+18,683.488,636.144,1,,1.0,10.3633330539997,-8.25309333115823
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091350421e+18,659.052,654.233,1,,1.0,8.54063105395695,-9.61977295238934
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913504616e+18,554.83,654.476,1,,1.0,0.656005506845372,-9.67669316633155
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913505013e+18,544.836,744.94,1,,1.0,-0.104490846153724,-16.4576733295263
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913505412e+18,503.023,758.061,1,,1.0,-3.33971943297717,-17.4325929804904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913506211e+18,430.742,789.064,1,,1.0,-9.0160856468016,-19.690533901666
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913506622e+18,455.443,792.344,1,,1.0,-7.09470932402181,-19.9648836114728
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913507018e+18,399.665,802.09,1,,1.0,-11.492901094075,-20.6149198998601
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913507427e+18,400.791,842.076,1,,1.0,-11.5754862490764,-23.5987509444854
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913508212e+18,408.735,852.865,1,,1.0,-10.9918479673683,-24.4197901978516
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913508608e+18,433.885,853.18,1,,1.0,-8.98236134612059,-24.4877709711228
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913509044e+18,453.829,899.975,1,,1.0,-7.54978353426449,-28.0267156979784
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913509445e+18,459.91,917.834,1,,1.0,-7.11930792096083,-29.3782229053478
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091351023e+18,455.894,924.169,1,,1.0,-7.47601811743988,-29.8488332736344
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913510612e+18,465.032,933.491,1,,1.0,-6.75556585369653,-30.5645173140373
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913511012e+18,467.384,931.436,1,,1.0,-6.55243493398047,-30.4130552673692
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913511411e+18,447.133,946.688,1,,1.0,-8.30683278960636,-31.5299396457921
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913512211e+18,469.494,936.702,1,,1.0,-6.39653399133029,-30.8128062333353
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913512639e+18,472.23,953.85,1,,1.0,-6.23200217625456,-32.1106034100728
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913513013e+18,478.768,958.459,1,,1.0,-5.69842626673486,-32.4675015392893
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913513421e+18,484.934,947.418,1,,1.0,-5.14338004331206,-31.6406348031203
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913514218e+18,502.684,934.055,1,,1.0,-3.62730504314356,-30.6482137812664
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913514612e+18,518.996,947.505,1,,1.0,-2.29000755062105,-31.6739485587099
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913515014e+18,527.866,943.253,1,,1.0,-1.54273680461839,-31.3558972899852
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913515417e+18,542.329,946.253,1,,1.0,-0.335156174458537,-31.5847943656658
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913516212e+18,550.084,946.945,1,,1.0,0.313935164362688,-31.6366385731065
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913516631e+18,548.634,927.786,1,,1.0,0.192138010623721,-30.1896859157575
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913517016e+18,554.438,919.807,1,,1.0,0.670583392069812,-29.5868419412583
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913517427e+18,555.092,912.166,1,,1.0,0.722229170308261,-29.0107048192116
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913518223e+18,552.41,926.946,1,2.0,1.0,0.504701586701829,-30.1258061522685
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913518616e+18,550.932,922.551,1,2.0,1.0,0.381847838185203,-29.7943947387756
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913519024e+18,549.374,918.538,1,2.0,1.0,0.252968125906242,-29.4919626077967
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913519432e+18,548.726,914.151,1,2.0,1.0,0.199390933170322,-29.1612692554235
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913520228e+18,546.927,927.198,1,2.0,1.0,0.0508136625908661,-30.1454229688782
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913520632e+18,546.529,929.713,1,2.0,1.0,0.0176986971083831,-30.3352771964728
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913521062e+18,545.761,930.748,1,2.0,1.0,-0.0461088895857014,-30.4135004769276
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913521428e+18,545.205,922.376,1,2.0,1.0,-0.0911154938227808,-29.78174240922
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913522249e+18,544.306,923.497,1,2.0,1.0,-0.165579679630162,-29.8663156318446
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913522643e+18,543.716,912.09,1,2.0,1.0,-0.212154644477467,-29.0062368639857
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091352303e+18,543.604,905.597,1,2.0,1.0,-0.220173079034592,-28.5170084780169
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091352343e+18,545.308,900.271,1,2.0,1.0,-0.0800644391932861,-28.1158046500195
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913524228e+18,552.567,909.742,1,2.0,1.0,0.514437464661451,-28.8285176900322
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913524628e+18,559.429,913.866,1,2.0,1.0,1.07931786504429,-29.1377424220387
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091352503e+18,558.021,927.56,1,2.0,1.0,0.969500837814601,-30.1708584329106
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913525412e+18,557.141,931.497,1,2.0,1.0,0.898216134344342,-30.4682429957438
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913526229e+18,557.825,923.083,1,2.0,1.0,0.951312886627849,-29.8331564201151
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913526645e+18,556.496,924.057,1,2.0,1.0,0.841894315060423,-29.9069650901322
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913527027e+18,555.805,921.646,1,2.0,1.0,0.783941533830774,-29.725282501294
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091352743e+18,554.616,914.839,1,2.0,1.0,0.683929797776022,-29.2122618048997
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913528243e+18,557.637,906.738,1,2.0,1.0,0.929101224229576,-28.60111368291
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913528643e+18,558.644,900.957,1,2.0,1.0,1.00910433732726,-28.165496784138
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913529035e+18,563.126,905.736,1,2.0,1.0,1.37802904998804,-28.5240304915269
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913529434e+18,571.951,901.967,1,2.0,1.0,2.09673691825281,-28.2364474765225
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913530226e+18,575.237,913.292,1,2.0,1.0,2.37809570765308,-29.0877002696086
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913530643e+18,572.577,912.616,1,2.0,1.0,2.1587375355491,-29.0381903421854
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913531029e+18,571.196,913.294,1,2.0,1.0,2.04603637009506,-29.090027591778
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913531854e+18,568.815,912.785,1,2.0,1.0,1.84988144387556,-29.0527712397685
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913532228e+18,567.02,911.505,1,2.0,1.0,1.7014132769148,-28.9571328038465
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913532629e+18,565.376,907.906,1,2.0,,1.56383991175679,-28.6866215618065
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913533017e+18,565.81,902.024,1,2.0,,1.59510139677057,-28.243446269146
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913533828e+18,567.617,903.729,1,2.0,,1.74404429060603,-28.3711594771788
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091353423e+18,567.48,908.901,1,2.0,,1.7370189912436,-28.7607372129306
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091353463e+18,574.032,913.013,1,2.0,,2.27874520151006,-29.0673430520038
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913535031e+18,574.051,905.598,1,2.0,,2.27223499785981,-28.5087830602033
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913535829e+18,573.747,910.939,1,2.0,,2.25307016449156,-28.9112526304756
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091353623e+18,575.775,919.856,1,2.0,,2.4301104651955,-29.5820970603518
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091353665e+18,587.161,926.176,1,2.0,,3.37980341540424,-30.0507169985514
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913537042e+18,584.203,931.357,1,2.0,,3.14356449338406,-30.4437781347196
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913537852e+18,581.416,929.8,1,2.0,,2.91001468025475,-30.3283818716689
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913538228e+18,586.045,932.215,1,2.0,,3.29793666621638,-30.5070837608316
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913538629e+18,585.898,934.615,1,2.0,,3.28991450107057,-30.6883265664361
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913539045e+18,584.007,940.605,1,2.0,,3.14282798672542,-31.1419629466288
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913539827e+18,580.143,936.725,1,2.0,,2.81471503348555,-30.8519171643856
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913540245e+18,578.191,930.413,1,2.0,,2.64354874346198,-30.3767896603532
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913540648e+18,576.564,926.475,1,2.0,,2.50352914111107,-30.0807964186666
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913541022e+18,575.467,924.255,1,2.0,,2.41001246040991,-29.9139480405677
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913541863e+18,571.164,926.825,1,2.0,,2.05707792995439,-30.1102083032331
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913542233e+18,571.282,927.146,1,2.0,,2.06718268746258,-30.1343582271712
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913542647e+18,572.577,926.236,1,2.0,,2.17331450452889,-30.0650277475311
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913543014e+18,573.219,926.219,1,2.0,,2.22647652252368,-30.0633984842183
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913543841e+18,576.385,933.992,1,2.0,,2.49837343281481,-30.6480840840477
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913544239e+18,581.081,935.977,1,2.0,,2.89162444508617,-30.7947343481282
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913544636e+18,580.604,937.467,1,,,2.85420536358109,-30.9075405253529
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913545015e+18,581.872,938.826,1,,,2.96197122148379,-31.009301288041
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091354584e+18,596.529,945.532,1,,,4.19843712710931,-31.5027929677099
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913546227e+18,596.367,946.356,1,,,4.18688914355473,-31.5651790697928
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913546621e+18,604.815,948.258,1,,,4.89881755793312,-31.6994219483163
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913547015e+18,610.212,949.886,1,,,5.35576495305337,-31.8156546673909
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913547858e+18,618.874,945.279,1,,,6.0658267969632,-31.4560420804855
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913548228e+18,615.514,940.512,1,3.0,,5.76954316429389,-31.1011979097736
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913548623e+18,622.378,937.83,1,3.0,,6.33222485274531,-30.8891557911194
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913549039e+18,623.833,935.797,1,3.0,,6.44619099497154,-30.7337805554727
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913549828e+18,621.58,930.732,1,3.0,,6.24168444430016,-30.3555229761178
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913550229e+18,626.26,928.454,1,3.0,,6.62152860651383,-30.1770045587034
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913550645e+18,630.993,927.066,1,3.0,,7.00816611672925,-30.0651547782858
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913551071e+18,629.818,927.443,1,3.0,,6.91235439076835,-30.0954308426761
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913551857e+18,627.765,930.147,1,3.0,,6.75222493588326,-30.3022178179797
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913552238e+18,625.055,928.488,1,3.0,,6.52192259966593,-30.1814106485468
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913552626e+18,629.668,929.239,1,3.0,,6.90659909477486,-30.2308725773954
