section id,recording id,timestamp [ns],timestamp [datetime]
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913574e+18,2023-07-25 18:18:55.740000000
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913579e+18,2023-07-25 18:18:55.790000128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913584e+18,2023-07-25 18:18:55.840000000
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913589e+18,2023-07-25 18:18:55.889999872
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913594e+18,2023-07-25 18:18:55.940000000
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913599e+18,2023-07-25 18:18:55.990000128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913604e+18,2023-07-25 18:18:56.040000000
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913604343e+18,2023-07-25 18:18:56.043429888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913607837e+18,2023-07-25 18:18:56.078370048
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913611083e+18,2023-07-25 18:18:56.110830080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913615833e+18,2023-07-25 18:18:56.158330112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913619993e+18,2023-07-25 18:18:56.199930112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913625459e+18,2023-07-25 18:18:56.254589952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913630251e+18,2023-07-25 18:18:56.302510080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913635897e+18,2023-07-25 18:18:56.358970112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913640446e+18,2023-07-25 18:18:56.404460032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913645486e+18,2023-07-25 18:18:56.454860032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913650558e+18,2023-07-25 18:18:56.505580032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091365588e+18,2023-07-25 18:18:56.558799872
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913660207e+18,2023-07-25 18:18:56.602070016
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913664976e+18,2023-07-25 18:18:56.649760000
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913669836e+18,2023-07-25 18:18:56.698360064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913675358e+18,2023-07-25 18:18:56.753580032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913680083e+18,2023-07-25 18:18:56.800829952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913685804e+18,2023-07-25 18:18:56.858040064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913690758e+18,2023-07-25 18:18:56.907579904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913695838e+18,2023-07-25 18:18:56.958380032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913700674e+18,2023-07-25 18:18:57.006739968
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913705803e+18,2023-07-25 18:18:57.058030080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913710601e+18,2023-07-25 18:18:57.106010112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913715869e+18,2023-07-25 18:18:57.158690048
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091372066e+18,2023-07-25 18:18:57.206599936
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091372625e+18,2023-07-25 18:18:57.262500096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913730998e+18,2023-07-25 18:18:57.309979904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913735847e+18,2023-07-25 18:18:57.358469888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091374095e+18,2023-07-25 18:18:57.409499904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913745813e+18,2023-07-25 18:18:57.458129920
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091375061e+18,2023-07-25 18:18:57.506099968
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913755843e+18,2023-07-25 18:18:57.558429952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913760102e+18,2023-07-25 18:18:57.601019904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913766051e+18,2023-07-25 18:18:57.660509952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913770328e+18,2023-07-25 18:18:57.703280128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913775338e+18,2023-07-25 18:18:57.753380096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913780103e+18,2023-07-25 18:18:57.801029888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913786039e+18,2023-07-25 18:18:57.860389888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913790556e+18,2023-07-25 18:18:57.905560064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913795813e+18,2023-07-25 18:18:57.958129920
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913800638e+18,2023-07-25 18:18:58.006380032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913805911e+18,2023-07-25 18:18:58.059109888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913810371e+18,2023-07-25 18:18:58.103709952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.690309138161e+18,2023-07-25 18:18:58.160999936
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913820687e+18,2023-07-25 18:18:58.206870016
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913826233e+18,2023-07-25 18:18:58.262330112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913831e+18,2023-07-25 18:18:58.310000128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913836303e+18,2023-07-25 18:18:58.363030016
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913840716e+18,2023-07-25 18:18:58.407160064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913846041e+18,2023-07-25 18:18:58.460410112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913850346e+18,2023-07-25 18:18:58.503460096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913856646e+18,2023-07-25 18:18:58.566459904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091386066e+18,2023-07-25 18:18:58.606599936
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913866067e+18,2023-07-25 18:18:58.660669952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913870307e+18,2023-07-25 18:18:58.703069952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913876112e+18,2023-07-25 18:18:58.761120000
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913880092e+18,2023-07-25 18:18:58.800920064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913885626e+18,2023-07-25 18:18:58.856260096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913890456e+18,2023-07-25 18:18:58.904560128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091389598e+18,2023-07-25 18:18:58.959800064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913900199e+18,2023-07-25 18:18:59.001989888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913905753e+18,2023-07-25 18:18:59.057530112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913910994e+18,2023-07-25 18:18:59.109939968
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913916483e+18,2023-07-25 18:18:59.164829952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091392025e+18,2023-07-25 18:18:59.202500096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913925846e+18,2023-07-25 18:18:59.258459904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913930724e+18,2023-07-25 18:18:59.307239936
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913935338e+18,2023-07-25 18:18:59.353380096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913939967e+18,2023-07-25 18:18:59.399670016
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091394469e+18,2023-07-25 18:18:59.446899968
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913949661e+18,2023-07-25 18:18:59.496610048
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913955383e+18,2023-07-25 18:18:59.553829888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913959883e+18,2023-07-25 18:18:59.598830080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091396555e+18,2023-07-25 18:18:59.655500032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913969031e+18,2023-07-25 18:18:59.690309888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913972789e+18,2023-07-25 18:18:59.727889920
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913976683e+18,2023-07-25 18:18:59.766830080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091398083e+18,2023-07-25 18:18:59.808300032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091398489e+18,2023-07-25 18:18:59.848900096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913988769e+18,2023-07-25 18:18:59.887689984
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913992826e+18,2023-07-25 18:18:59.928260096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030913996871e+18,2023-07-25 18:18:59.968709888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914000697e+18,2023-07-25 18:19:00.006970112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914004668e+18,2023-07-25 18:19:00.046680064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091400876e+18,2023-07-25 18:19:00.087600128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914012658e+18,2023-07-25 18:19:00.126579968
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914016773e+18,2023-07-25 18:19:00.167729920
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914020713e+18,2023-07-25 18:19:00.207130112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914024856e+18,2023-07-25 18:19:00.248560128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914028637e+18,2023-07-25 18:19:00.286370048
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914032902e+18,2023-07-25 18:19:00.329019904
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914036728e+18,2023-07-25 18:19:00.367280128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914040716e+18,2023-07-25 18:19:00.407160064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914044718e+18,2023-07-25 18:19:00.447180032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914048803e+18,2023-07-25 18:19:00.488029952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914052674e+18,2023-07-25 18:19:00.526739968
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914056776e+18,2023-07-25 18:19:00.567759872
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914061239e+18,2023-07-25 18:19:00.612389888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914064812e+18,2023-07-25 18:19:00.648120064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914069479e+18,2023-07-25 18:19:00.694789888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914073423e+18,2023-07-25 18:19:00.734230016
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914077351e+18,2023-07-25 18:19:00.773509888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091408153e+18,2023-07-25 18:19:00.815300096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914085534e+18,2023-07-25 18:19:00.855340032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914089467e+18,2023-07-25 18:19:00.894670080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914093407e+18,2023-07-25 18:19:00.934070016
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914097546e+18,2023-07-25 18:19:00.975460096
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914101326e+18,2023-07-25 18:19:01.013260032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914105303e+18,2023-07-25 18:19:01.053029888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914109487e+18,2023-07-25 18:19:01.094870016
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914112843e+18,2023-07-25 18:19:01.128430080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914116878e+18,2023-07-25 18:19:01.168780032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914122212e+18,2023-07-25 18:19:01.222119936
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914125931e+18,2023-07-25 18:19:01.259310080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914130206e+18,2023-07-25 18:19:01.302060032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914134359e+18,2023-07-25 18:19:01.343589888
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914137524e+18,2023-07-25 18:19:01.375239936
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.690309141419e+18,2023-07-25 18:19:01.419000064
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914145777e+18,2023-07-25 18:19:01.457769984
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914149921e+18,2023-07-25 18:19:01.499209984
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914153619e+18,2023-07-25 18:19:01.536189952
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914157464e+18,2023-07-25 18:19:01.574640128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914161001e+18,2023-07-25 18:19:01.610010112
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091416508e+18,2023-07-25 18:19:01.650800128
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914169278e+18,2023-07-25 18:19:01.692780032
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914172781e+18,2023-07-25 18:19:01.727810048
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.6903091417698e+18,2023-07-25 18:19:01.769799936
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914181309e+18,2023-07-25 18:19:01.813090048
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914185333e+18,2023-07-25 18:19:01.853329920
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914189451e+18,2023-07-25 18:19:01.894510080
95561e95-0dc0-494c-bb73-6d0b1523d204,faca2019-b23e-4a86-8be0-84c5b773effa,1.69030914194016e+18,2023-07-25 18:19:01.940160000
