section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913475236e+18,497.919,581.017,1,1.0,,0.347316868195122,-1.85826141252481
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913476038e+18,498.176,581.378,1,1.0,,0.366579921859462,-1.88530572528394
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913476436e+18,499.662,581.515,1,1.0,,0.477983158429482,-1.89561868118923
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913476849e+18,501.129,581.396,1,1.0,,0.587898678851024,-1.88665948567021
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913477254e+18,501.84,581.388,1,1.0,,0.641237489138107,-1.88608804824992
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913478039e+18,503.481,581.159,1,1.0,,0.764197460471734,-1.8688474318144
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913478437e+18,504.068,580.955,1,1.0,,0.808154361895576,-1.85353791818519
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913478859e+18,504.738,580.62,1,1.0,,0.858415946074274,-1.8284092274157
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913479237e+18,505.207,579.55,1,1.0,,0.893518699780438,-1.74819449847423
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913480039e+18,505.644,579.15,1,1.0,,0.926264984782631,-1.71818089057285
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913480437e+18,505.719,579.006,1,1.0,,0.931883472224214,-1.70737343360255
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913480868e+18,505.719,578.948,1,1.0,,0.931879951339469,-1.7029840671306
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091348126e+18,505.684,578.167,1,1.0,,0.929192980762131,-1.64446744005066
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913482051e+18,506.07,575.352,1,1.0,,0.958103090499754,-1.43336812682268
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913482462e+18,506.92,575.184,1,1.0,,1.02177814722604,-1.42077389928687
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913482893e+18,507.474,574.816,1,1.0,,1.06329664217711,-1.39315721243096
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913483249e+18,507.45,574.812,1,1.0,,1.06152663107433,-1.39282795842121
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913484045e+18,506.964,576.031,1,1.0,,1.02509207927468,-1.4842889158923
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913484447e+18,506.265,576.313,1,1.0,,0.972740404856226,-1.50541301694663
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913484852e+18,506.228,576.237,1,1.0,,0.969928455898518,-1.49969223310669
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913485252e+18,506.318,576.355,1,1.0,,0.976667800753804,-1.50858869435517
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913486037e+18,505.813,575.278,1,1.0,,0.93881725422359,-1.42780135290866
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913486462e+18,505.319,575.279,1,1.0,,0.901793950357307,-1.42784901330382
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913486848e+18,504.267,575.274,1,1.0,,0.822988127517936,-1.42749581633303
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913487245e+18,504.12,575.107,1,1.0,,0.811942705369074,-1.41497445893306
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913488046e+18,504.128,575.281,1,1.0,,0.812608408277863,-1.42804211455249
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913488491e+18,504.094,575.579,1,1.0,,0.81005848432768,-1.45036983725506
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913488857e+18,504.21,575.667,1,1.0,,0.818745156551265,-1.45700987783779
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913489251e+18,504.257,575.918,1,1.0,,0.822273026077806,-1.47581225129139
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913490054e+18,503.88,575.263,1,1.0,,0.793988917781592,-1.42672227180462
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913490433e+18,503.874,575.237,1,1.0,,0.793524287298949,-1.42472208408524
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913490837e+18,503.597,575.197,1,1.0,,0.772812087354853,-1.42175465331395
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913491252e+18,503.566,575.118,1,1.0,,0.770473865411706,-1.41583665284535
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913492067e+18,503.504,575.101,1,1.0,,0.765794799619004,-1.41459235121395
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913492456e+18,503.548,575.287,1,1.0,,0.76915214226837,-1.4285431515064
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913492844e+18,503.906,575.292,1,1.0,,0.795937707809854,-1.42889609342893
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913493266e+18,503.98,575.333,1,1.0,,0.80145409455013,-1.43198484832543
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913494035e+18,503.863,575.536,1,1.0,,0.792741953684182,-1.44717773436628
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913494438e+18,503.072,575.644,1,1.0,,0.73342305767977,-1.45527909640511
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913494836e+18,502.711,575.677,1,1.0,,0.706411310323045,-1.45773638152707
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091349565e+18,502.711,575.789,1,1.0,,0.706376204218572,-1.46617215674884
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913496046e+18,502.685,575.861,1,1.0,,0.704460733259042,-1.47158715802412
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913496436e+18,502.66,576.266,1,1.0,,0.702567935677591,-1.50192501253138
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091349686e+18,502.567,576.724,1,1.0,,0.695656279775349,-1.53630054542835
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913497649e+18,501.974,577.016,1,1.0,,0.651179805797679,-1.55820873344856
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913498063e+18,501.268,578.112,1,1.0,,0.598275825833007,-1.64036255147453
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913498438e+18,501.223,579.539,1,1.0,,0.594922673257256,-1.74737230991074
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913498836e+18,501.902,584.358,1,,,0.64589018189589,-2.10877382561254
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913499652e+18,502.203,595.697,1,,,0.668748989840035,-2.95903223722159
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913500046e+18,502.03,601.92,1,,,0.655937160552187,-3.42564394482753
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091350045e+18,500.73,610.167,1,,,0.558645239977229,-4.04404447896692
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913500854e+18,499.403,619.166,1,,,0.459248562665237,-4.71883753601016
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913501661e+18,496.494,624.107,1,,,0.240893669669648,-5.08927825860101
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913502065e+18,495.001,625.529,1,2.0,,0.128774088707939,-5.19592284355969
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913502485e+18,494.375,626.095,1,2.0,,0.0817216305475417,-5.23840770809697
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913502951e+18,493.546,628.782,1,2.0,,0.0194718013570045,-5.43986519536196
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913503693e+18,493.868,629.734,1,2.0,,0.0436477684987804,-5.51120073909693
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091350407e+18,494.125,631.153,1,2.0,,0.062939861059828,-5.61756845456429
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091350449e+18,494.451,630.838,1,2.0,,0.0874730975226661,-5.59395882291286
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913504871e+18,495.344,630.325,1,2.0,,0.154589484156088,-5.55552092104679
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913505666e+18,496.336,628.635,1,2.0,,0.22913559016014,-5.42876953965144
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913506055e+18,496.466,628.655,1,2.0,,0.238860550089954,-5.4302960110583
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091350645e+18,496.581,629.673,1,2.0,,0.247501517526882,-5.50660072072283
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913506838e+18,497.038,630.206,1,2.0,,0.28185615463874,-5.54652169092074
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913507691e+18,497.698,631.291,1,2.0,,0.331481577008885,-5.62789829144652
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913508096e+18,497.599,630.941,1,2.0,,0.324052361920301,-5.60163553778579
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913508479e+18,497.694,630.885,1,2.0,,0.331156246767618,-5.59741908152479
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091350884e+18,497.812,630.818,1,2.0,,0.340057838934871,-5.59242430080604
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913509739e+18,498.456,631.335,1,2.0,,0.388453479863774,-5.63114404851214
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913510081e+18,498.692,631.733,1,2.0,,0.406248601671138,-5.6610183241137
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913510439e+18,498.753,632.042,1,2.0,,0.410773532044068,-5.68415615562997
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913510839e+18,498.818,632.54,1,2.0,,0.415744690635302,-5.72147861981331
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913511666e+18,498.889,632.022,1,2.0,,0.421020943861051,-5.6826474336819
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913512084e+18,498.01,631.832,1,2.0,,0.354954813874274,-5.66842822661938
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913512468e+18,497.246,630.998,1,2.0,,0.297511428378503,-5.60595754060719
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913512839e+18,496.832,630.56,1,2.0,,0.266421027615361,-5.57309719850959
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913513652e+18,496.711,630.382,1,2.0,,0.257272287043685,-5.55976996657377
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913514058e+18,496.481,629.592,1,2.0,,0.240035989108089,-5.50050768262558
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913514445e+18,496.132,629.719,1,2.0,,0.21378264826594,-5.51002182083663
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091351484e+18,495.852,629.286,1,2.0,,0.192708204926251,-5.47761495720032
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091351565e+18,494.485,628.896,1,2.0,1.0,0.0900547761001925,-5.44834551047751
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913516057e+18,493.618,628.754,1,2.0,1.0,0.0249156480675886,-5.43775058375182
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913516455e+18,493.585,628.907,1,2.0,1.0,0.0223720416980401,-5.44917671055013
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913516848e+18,493.47,629.128,1,2.0,1.0,0.0137696302524098,-5.46578325481885
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913517663e+18,493.43,630.823,1,2.0,1.0,0.0107434613854585,-5.59281848434048
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913518083e+18,493.545,630.594,1,2.0,1.0,0.0193861672031218,-5.5757087052766
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913518472e+18,493.611,630.888,1,2.0,1.0,0.0243112664840175,-5.59771359171542
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091351889e+18,491.032,633.716,1,2.0,1.0,-0.169535819427557,-5.809757918348
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913519663e+18,481.9,641.938,1,,1.0,-0.856717530500993,-6.42592206032762
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913520061e+18,482.781,647.42,1,,1.0,-0.79090423677628,-6.83695050601862
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913520484e+18,483.56,660.816,1,,1.0,-0.733441197397054,-7.84105100242688
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913520845e+18,484.217,658.131,1,,1.0,-0.683676209765484,-7.63986374046458
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913521653e+18,487.904,680.427,1,,1.0,-0.407221454393969,-9.31105676367545
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913522088e+18,522.781,719.309,1,,1.0,2.24222516273773,-12.2214515881161
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913522461e+18,556.316,779.427,1,,1.0,4.85694779322218,-16.7095847484757
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913522856e+18,567.462,804.207,1,,1.0,5.75557383122475,-18.5562926664474
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.6903091352366e+18,643.46,890.28,1,,1.0,12.0188361426399,-24.8795655555492
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913524055e+18,669.38,892.486,1,,1.0,14.1064443032295,-24.9819188898942
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913524459e+18,677.26,936.351,1,,1.0,15.0415257631486,-28.2292623797643
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913524896e+18,697.568,942.031,1,,1.0,16.7499220527747,-28.5862008170495
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913525653e+18,659.156,939.578,1,,1.0,13.5836450341874,-28.5236872411681
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913526056e+18,668.352,941.898,1,,1.0,14.353700978362,-28.6704122662159
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913526462e+18,687.207,920.143,1,,1.0,15.7296401570496,-26.9907599269607
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030913526865e+18,698.43,896.828,1,,1.0,16.4643123432029,-25.2232370772556
