section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914613395e+18,-3.109756,-14.939025,3.902439,-0.072937,-0.919373,0.317932,11.2823889371273,19.0544135058578,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914613889e+18,-3.292683,-15.121951,4.085366,-0.075317,-0.917786,0.314331,11.5356767788793,18.7993414901303,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914614383e+18,-3.597561,-15.54878,4.45122,-0.074341,-0.917053,0.312744,11.1229511639183,18.8748815139719,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914614877e+18,-3.780488,-15.792684,4.756098,-0.07489,-0.922607,0.315552,11.54762226099,18.8733788430689,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914615371e+18,-3.902439,-16.158537,4.695122,-0.07489,-0.923706,0.313782,11.2336017778056,18.6426069230989,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914615865e+18,-4.02439,-16.585365,4.634146,-0.075623,-0.923828,0.315674,11.4614023944214,18.8938317125418,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914616359e+18,-4.268293,-16.829269,4.390244,-0.075317,-0.920898,0.317688,11.3665803307974,19.1838679198507,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914616853e+18,-4.085366,-17.073172,4.45122,-0.075745,-0.920471,0.316711,11.484431046627,18.874156360156,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914617347e+18,-4.146341,-17.37805,4.756098,-0.075195,-0.922607,0.316467,11.1867630669428,19.0851362148561,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914617841e+18,-4.02439,-17.743902,4.695122,-0.077026,-0.922302,0.314087,11.4587329776164,18.8390887968915,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914618335e+18,-4.02439,-17.987804,4.695122,-0.077698,-0.922852,0.315308,11.8582152761641,18.929886841491,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914618829e+18,-4.146341,-18.231709,4.634146,-0.075195,-0.923401,0.316345,11.4232744017673,18.8989151758253,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914619323e+18,-4.146341,-18.353659,4.756098,-0.071533,-0.922668,0.313232,11.0960823435199,18.675322702492,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914619817e+18,-4.146341,-18.658537,4.817073,-0.072876,-0.922363,0.312134,11.512810932308,18.7099701817396,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914620311e+18,-3.902439,-18.902439,5.0,-0.072449,-0.922546,0.310181,11.1497116674429,18.5220606947323,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914620805e+18,-3.719512,-19.024391,4.817073,-0.075012,-0.921753,0.31073,11.517162421181,18.6657288910417,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914621299e+18,-3.719512,-19.207317,4.756098,-0.07489,-0.923218,0.30957,11.2683695251092,18.3950747072544,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914621793e+18,-3.658537,-19.390244,4.817073,-0.07605,-0.921265,0.310364,11.5001749748554,18.6456329650618,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914622287e+18,-3.658537,-19.634148,5.0,-0.071411,-0.921692,0.310486,11.0676775081786,18.5944246102534,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914622781e+18,-3.47561,-19.695122,5.060976,-0.074158,-0.922241,0.309082,11.4668408159389,18.4926061169058,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914623275e+18,-3.536585,-20.0,5.182927,-0.070435,-0.923035,0.307861,11.0391410828665,18.4216208626293,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914623769e+18,-3.597561,-20.182928,5.304878,-0.074585,-0.922607,0.305359,11.4237311763427,18.2901383126757,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914624263e+18,-3.841464,-20.243902,5.121951,-0.071533,-0.922546,0.309631,11.1954999833731,18.5432000912647,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914624757e+18,-3.780488,-20.42683,5.0,-0.076355,-0.923645,0.312195,11.5493324166188,18.702198159693,,,,,
965bc831-22f2-469e-8ed8-1df36e90e0aa,ec7bbf08-5a8b-4a7a-a3d5-c538497c7bc5,1.69030914625251e+18,-3.597561,-20.731709,4.939024,-0.078308,-0.921997,0.31073,11.7267476821343,18.4157160959676,,,,,
